-122.774364;45.586325;[[0.054, [38, 540, 866]], [0.0494, [47, 494, 459]]];['45.586162', '-122.774258', '45.586325', '-122.774364', 'Springville Rd', '\n']
-122.774364;45.586325;[[0.052, [143, 520, 604]], [0.0846, [4, 846, 224]]];['45.586325', '-122.774364', '45.586139', '-122.774825', 'Springville Rd', '\n']
-122.774825;45.586139;[[0.0792, [0, 792, 520]], [0.0003, [1, 3, 31]]];['45.586325', '-122.774364', '45.586139', '-122.774825', 'Springville Rd', '\n']
-122.774825;45.586139;[[0.0877, [2, 877, 307]], [0.0085, [0, 85, 118]]];['45.586139', '-122.774825', '45.585771', '-122.775086', 'Springville Rd', '\n']
-122.775086;45.585771;[[0.1777, [0, 1777, 386]], [0.0269, [5, 269, 292]]];['45.586139', '-122.774825', '45.585771', '-122.775086', 'Springville Rd', '\n']
-122.785308;45.600522;[[0.0015, [1, 15, 280]], [0.0116, [0, 116, 362]]];['45.600522', '-122.785308', '45.601162', '-122.785801', 'Front Ave', '\n']
-122.785801;45.601162;[[0.0083, [8, 83, 363]], [0.0212, [7, 212, 367]]];['45.600522', '-122.785308', '45.601162', '-122.785801', 'Front Ave', '\n']
-122.786901;45.597868;[[0.0937, [24, 937, 104]], [0.0204, [13, 204, 461]]];['45.597868', '-122.786901', '45.598207', '-122.787152', '3rd St', '\n']
-122.787152;45.598207;[[0.0931, [13, 931, 435]], [0.0138, [9, 138, 679]]];['45.597868', '-122.786901', '45.598207', '-122.787152', '3rd St', '\n']
-122.772494;45.585354;[[0.032, [194, 320, 156]], [0.1121, [0, 1121, 555]]];['45.585354', '-122.772494', '45.585823', '-122.772879', 'Springville Ct', '\n']
-122.772879;45.585823;[[0.0793, [0, 793, 875]], [0.0851, [0, 851, 588]]];['45.585354', '-122.772494', '45.585823', '-122.772879', 'Springville Ct', '\n']
-122.772155;45.584938;[[0.0201, [0, 201, 17]], [0.0461, [6, 461, 15]]];['45.584938', '-122.772155', '45.584679', '-122.772556', 'Midway Ave', '\n']
-122.772556;45.584679;[[0.048, [26, 480, 38]], [0.0327, [7, 327, 154]]];['45.584938', '-122.772155', '45.584679', '-122.772556', 'Midway Ave', '\n']
-122.772556;45.584679;[[0.0621, [14, 621, 35]], [0.0274, [0, 274, 225]]];['45.584679', '-122.772556', '45.584623', '-122.772734', 'Midway Ave', '\n']
-122.772734;45.584623;[[0.0421, [2, 421, 138]], [0.0184, [0, 184, 53]]];['45.584679', '-122.772556', '45.584623', '-122.772734', 'Midway Ave', '\n']
-122.772734;45.584623;[[0.0624, [0, 624, 357]], [0.019, [0, 190, 91]]];['45.584623', '-122.772734', '45.584618', '-122.772903', 'Midway Ave', '\n']
-122.772903;45.584618;[[0.0309, [3, 309, 214]], [0.0243, [0, 243, 45]]];['45.584623', '-122.772734', '45.584618', '-122.772903', 'Midway Ave', '\n']
-122.772903;45.584618;[[0.0426, [1, 426, 227]], [0.0266, [1, 266, 73]]];['45.584618', '-122.772903', '45.584641', '-122.773038', 'Midway Ave', '\n']
-122.773038;45.584641;[[0.0568, [9, 568, 210]], [0.0613, [0, 613, 175]]];['45.584618', '-122.772903', '45.584641', '-122.773038', 'Midway Ave', '\n']
-122.774512;45.583702;[[0.0743, [47, 743, 116]], [0.0347, [29, 347, 32]]];['45.583702', '-122.774512', '45.584330', '-122.775035', 'Wood St', '\n']
-122.775035;45.58433;[[0.0421, [59, 421, 1318]], [0.0803, [0, 803, 454]]];['45.583702', '-122.774512', '45.584330', '-122.775035', 'Wood St', '\n']
-122.60571;45.559111;[[0.016, [1, 160, 10]], [0.0769, [31, 769, 2]]];['45.559111', '-122.605710', '45.559108', '-122.605093', 'Alberta St', '\n']
-122.605093;45.559108;[[0.0433, [11, 433, 56]], [0.0241, [28, 241, 17]]];['45.559111', '-122.605710', '45.559108', '-122.605093', 'Alberta St', '\n']
-122.744256;45.465674;[[0.0116, [30, 116, 1827]], [0.0162, [0, 162, 913]]];['45.465674', '-122.744256', '45.465675', '-122.744929', 'Garden Home Rd', '\n']
-122.744929;45.465675;[[0.0119, [8, 119, 4477]], [0.0146, [10, 146, 566]]];['45.465674', '-122.744256', '45.465675', '-122.744929', 'Garden Home Rd', '\n']
-122.790976;45.605595;[[0.0052, [1, 52, 176]], [0.0127, [0, 127, 603]]];['45.605595', '-122.790976', '45.606344', '-122.791625', 'St Helens Rd', '\n']
-122.791625;45.606344;[[0.0068, [0, 68, 487]], [0.021, [0, 210, 771]]];['45.605595', '-122.790976', '45.606344', '-122.791625', 'St Helens Rd', '\n']
-122.791625;45.606344;[[0.0048, [2, 48, 385]], [0.0212, [0, 212, 656]]];['45.606344', '-122.791625', '45.607826', '-122.793081', 'St Helens Rd', '\n']
-122.793081;45.607826;[[0.0413, [4, 413, 297]], [0.0267, [1, 267, 447]]];['45.606344', '-122.791625', '45.607826', '-122.793081', 'St Helens Rd', '\n']
-122.793081;45.607826;[[0.039, [3, 390, 256]], [0.0226, [0, 226, 472]]];['45.607826', '-122.793081', '45.608626', '-122.793914', 'St Helens Rd', '\n']
