40.7814695,-73.9714191,40.782032,-73.9717188,79th Street Transverse,59th Street Columbus Circle
40.782032,-73.9717188,40.7682955,-73.981573,Central Park West,59th Street Columbus Circle
40.7682955,-73.981573,40.7682848,-73.9822599,,59th Street Columbus Circle
40.7667554,-73.9969594,40.764349,-73.9987268,12th Ave,42nd Street Port Authority Bus Terminal
40.764349,-73.9987268,40.759791,-73.987927,W 46th St,42nd Street Port Authority Bus Terminal
40.759791,-73.987927,40.7571984,-73.9898143,8th Ave,42nd Street Port Authority Bus Terminal
40.7370481,-73.9865308,40.7339498,-73.988793,Irving Pl,14th Street Union Square
40.7339498,-73.988793,40.7346116,-73.9903636,E 14th St,14th Street Union Square
40.7771175,-73.9881194,40.7765179,-73.9884101,Freedom Pl,59th Street Columbus Circle
40.7765179,-73.9884101,40.7739382,-73.9823482,W 66th St,59th Street Columbus Circle
40.7739382,-73.9823482,40.7682848,-73.9822599,Broadway,59th Street Columbus Circle
40.7842335,-73.9588631,40.782063,-73.9537159,E 90th St,Lexington Avenue 59th Street
40.782063,-73.9537159,40.7625029,-73.967976,Lexington Ave,Lexington Avenue 59th Street
40.8271618,-73.9500607,40.8270824,-73.949882,W 146th St,168th Street Washington Heights
40.8270824,-73.949882,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.7884378,-73.9490628,40.7625029,-73.967976,Lexington Ave,Lexington Avenue 59th Street
40.7798922,-73.9867727,40.7779356,-73.9821455,W 71st St,59th Street Columbus Circle
40.7779356,-73.9821455,40.7682848,-73.9822599,Broadway,59th Street Columbus Circle
40.8015053,-73.9298498,40.8033448,-73.9331436,2nd Ave,168th Street Washington Heights
40.8033448,-73.9331436,40.8034277,-73.9330871,2nd Ave,168th Street Washington Heights
40.8034277,-73.9330871,40.8058042,-73.9386896,E 126th St,168th Street Washington Heights
40.8058042,-73.9386896,40.8140812,-73.9347965,Park Ave,168th Street Washington Heights
40.8140812,-73.9347965,40.8171844,-73.934457,Madison Ave,168th Street Washington Heights
40.8171844,-73.934457,40.8215628,-73.944832,W 142nd St,168th Street Washington Heights
40.8215628,-73.944832,40.8236602,-73.9438387,Edgecombe Ave,168th Street Washington Heights
40.8236602,-73.9438387,40.8240287,-73.9447174,W 145th St,168th Street Washington Heights
40.8240287,-73.9447174,40.8356751,-73.9395497,Saint Nicholas Ave,168th Street Washington Heights
40.8356751,-73.9395497,40.835828,-73.9398819,W 162nd St,168th Street Washington Heights
40.835828,-73.9398819,40.8409813,-73.9394715,Saint Nicholas Ave,168th Street Washington Heights
40.8409813,-73.9394715,40.8410624,-73.939681,W 168th St,168th Street Washington Heights
40.8410624,-73.939681,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.8167053,-73.9613564,40.8207728,-73.95831,Riverside Dr,168th Street Washington Heights
40.8207728,-73.95831,40.8289034,-73.9503853,Riverside Dr,168th Street Washington Heights
40.8289034,-73.9503853,40.8283319,-73.9489578,W 148th St,168th Street Washington Heights
40.8283319,-73.9489578,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.7078989,-73.9991437,40.7079483,-73.9992057,Brooklyn Bridge Promenade,Brooklyn Bridge Chambers Street
40.7079483,-73.9992057,40.7124876,-74.0048032,,Brooklyn Bridge Chambers Street
40.7124876,-74.0048032,40.7126506,-74.0046036,Centre St,Brooklyn Bridge Chambers Street
40.8275515,-73.953114,40.8297066,-73.9529335,Hudson River Greenway,168th Street Washington Heights
40.8297066,-73.9529335,40.8295941,-73.9519593,W 148th St,168th Street Washington Heights
40.8295941,-73.9519593,40.8290711,-73.9507676,,168th Street Washington Heights
40.8290711,-73.9507676,40.8289331,-73.9506967,W 148th St,168th Street Washington Heights
40.8289331,-73.9506967,40.8289654,-73.9505621,W 148th St,168th Street Washington Heights
40.8289654,-73.9505621,40.8283319,-73.9489578,W 148th St,168th Street Washington Heights
40.8283319,-73.9489578,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.7579171,-73.9776533,40.7558748,-73.9728306,E 49th St,Lexington Avenue 51st 53rd Streets
40.7558748,-73.9728306,40.7570818,-73.9719954,Lexington Ave,Lexington Avenue 51st 53rd Streets
40.8603904,-73.9353144,40.8524587,-73.9417407,Hudson River Greenway,168th Street Washington Heights
40.8524587,-73.9417407,40.852546,-73.9415927,Hudson River Greenway,168th Street Washington Heights
40.852546,-73.9415927,40.8524277,-73.9412892,Hudson River Greenway,168th Street Washington Heights
40.8524277,-73.9412892,40.851857,-73.9418496,Riverside Dr,168th Street Washington Heights
40.851857,-73.9418496,40.8513695,-73.9402279,W 181st St/Plaza Lafayette,168th Street Washington Heights
40.8513695,-73.9402279,40.8496989,-73.9407056,Cabrini Blvd,168th Street Washington Heights
40.8496989,-73.9407056,40.8491479,-73.9379914,left,168th Street Washington Heights
40.8491479,-73.9379914,40.8485293,-73.938235,W 178th St,168th Street Washington Heights
40.8485293,-73.938235,40.8484218,-73.9376771,W 178th St,168th Street Washington Heights
40.8484218,-73.9376771,40.8420506,-73.9392838,Broadway,168th Street Washington Heights
