start_lat,start_lng,end_lat,end_lng,name,station,opacity
40.85001,-73.93587,40.85016,-73.93576,Broadway,168th Street Washington Height,2.63
40.85016,-73.93576,40.85024,-73.9357,Broadway,168th Street Washington Height,2.43
40.85024,-73.9357,40.85081,-73.93543,Broadway,168th Street Washington Height,2.42
40.85081,-73.93543,40.85148,-73.93509,Broadway,168th Street Washington Height,2.41
40.85148,-73.93509,40.85211,-73.93477,Broadway,168th Street Washington Height,2.4
40.85211,-73.93477,40.85275,-73.93443,Broadway,168th Street Washington Height,2.39
40.85275,-73.93443,40.85322,-73.93418,Broadway,168th Street Washington Height,2.37
40.85322,-73.93418,40.85418,-73.93371,Broadway,168th Street Washington Height,2.37
40.85418,-73.93371,40.85534,-73.93332,Broadway,168th Street Washington Height,2.36
40.85534,-73.93332,40.8558,-73.93315,Broadway,168th Street Washington Height,2.35
40.8558,-73.93315,40.85606,-73.93302,Broadway,168th Street Washington Height,2.34
40.85606,-73.93302,40.85655,-73.93277,Broadway,168th Street Washington Height,2.32
40.85655,-73.93277,40.85674,-73.93265,Broadway,168th Street Washington Height,2.29
40.85674,-73.93265,40.85787,-73.93205,Broadway,168th Street Washington Height,2.25
40.85787,-73.93205,40.8583,-73.93181,Broadway,168th Street Washington Height,2.24
40.8583,-73.93181,40.85867,-73.93163,Broadway,168th Street Washington Height,2.23
40.85867,-73.93163,40.85885,-73.93153,Broadway,168th Street Washington Height,2.23
40.85885,-73.93153,40.85895,-73.93149,Broadway,168th Street Washington Height,2.22
40.85895,-73.93149,40.85901,-73.93146,Broadway,168th Street Washington Height,2.22
40.85901,-73.93146,40.85903,-73.93144,Broadway,168th Street Washington Height,1.98
40.85903,-73.93144,40.85938,-73.93131,Broadway,168th Street Washington Height,1.97
40.85938,-73.93131,40.85942,-73.9313,Broadway,168th Street Washington Height,1.95
40.85942,-73.9313,40.85955,-73.93126,Broadway,168th Street Washington Height,1.95
40.85955,-73.93126,40.85967,-73.93122,Broadway,168th Street Washington Height,1.94
40.85967,-73.93122,40.8601,-73.93104,Broadway,168th Street Washington Height,1.93
