-71.1350240616,42.3914936878,-71.1350168545,42.3914981103,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.0923795998,42.3572268121,-71.0925024224,42.3571827108,Memorial Dr,Memoria_Dr_12,2200.0,2155.0,Dr\n'],
-71.1350782894,42.3914751453,-71.1350782894,42.3914751453,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350926893,42.3914751909,-71.1350782894,42.3914751453,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1032277341,42.3681403695,-71.10347385,42.367786601,St Paul St,St-P_St_3,1565.0,1544.0,St\n'],
-71.10422898,42.3561749299,-71.1047724236,42.3564913259,Talbot St,Talbot_St_1,2080.0,2088.0,St\n'],
-71.1264421225,42.3776181975,-71.1264421225,42.3776181975,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1264856496,42.3775738026,-71.1264421225,42.3776181975,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1262287495,42.3777324535,-71.1262287495,42.3777324535,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1262756615,42.3777228095,-71.1262287495,42.3777324535,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.0979449143,42.3563616276,-71.0979449143,42.3563616276,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0979533182,42.3563607789,-71.0979449143,42.3563616276,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.1026226783,42.3548569492,-71.1026226783,42.3548569492,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1026358278,42.354872142,-71.1026226783,42.3548569492,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.0973423266,42.3564726855,-71.0973423266,42.3564726855,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0975879167,42.3563915792,-71.0973423266,42.3564726855,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0996787817,42.3650380742,-71.099090173,42.3648284343,Columbia Ter,Columbi_Ter_1,1769.0,1756.0,Ter\n'],
-71.1350493694,42.3914830662,-71.1350493694,42.3914830662,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350734669,42.3914769136,-71.1350493694,42.3914830662,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.0919449557,42.3674290906,-71.091990664,42.3674221181,Lilac Ct,Lilac_Ct_1,1595.0,1599.0,Ct\n'],
-71.0991499602,42.3559604229,-71.0991499602,42.3559604229,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.0992763587,42.355917205,-71.0991499602,42.3559604229,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1534661298,42.37659527,-71.1534661298,42.37659527,Corcoran Ln,Corcora_Ln_1,915.0,835.0,Ln\n'],
-71.1534995416,42.3766372451,-71.1534661298,42.37659527,Corcoran Ln,Corcora_Ln_1,915.0,835.0,Ln\n'],
-71.1266437014,42.3782791022,-71.1266437014,42.3782791022,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
-71.1269933378,42.3780913347,-71.1266437014,42.3782791022,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
