lat1,lng1,lat2,lng2,name
42.379376,-71.138491,42.379409,-71.13849,Lincoln Ln
42.367633,-71.092971,42.367641,-71.09295,Clark St
42.381108,-71.132354,42.381034,-71.132662,Wyman Rd
42.399492,-71.132556,42.400536,-71.131213,Clarendon Ave
42.378053,-71.127078,42.378091,-71.126993,Berkeley Pl
42.398299,-71.141271,42.39821,-71.141354,Concord Tpk
42.397845,-71.141681,42.397846,-71.141766,Concord Tpk
42.354836,-71.102583,42.354833,-71.102575,Amherst Aly
42.356834,-71.094218,42.356698,-71.094747,Memorial Dr
42.391515,-71.134994,42.391508,-71.135004,Jackson Pl
42.364011,-71.098992,42.364003,-71.099026,School St
42.370045,-71.08334,42.370061,-71.083466,Thorndike St
42.375936,-71.124467,42.375801,-71.124523,Ash St
42.353449,-71.107592,42.353483,-71.108244,Memorial Dr
42.391166,-71.132562,42.391191,-71.132754,Pemberton St
42.374958,-71.119059,42.37508,-71.119123,Massachusetts Ave
42.384252,-71.123931,42.384345,-71.123643,Avon Pl
42.361778,-71.103433,42.36171,-71.103494,Brookline St
42.372057,-71.114235,42.372165,-71.114205,Prescott St
42.370377,-71.089451,42.370373,-71.08944,James Way
42.398044,-71.129537,42.398738,-71.128762,Cameron Ave
42.376826,-71.129745,42.376781,-71.129772,Mercer Cir
42.377928,-71.127428,42.377928,-71.127428,Berkeley Pl
42.360983,-71.079479,42.360941,-71.079579,Memorial Dr
42.380896,-71.154176,42.380934,-71.154223,Huron Ave
42.373001,-71.088785,42.37301,-71.088858,Jefferson St
42.381232,-71.138252,42.381226,-71.138323,Huron Ave
42.376666,-71.105907,42.376679,-71.105885,Magnolia Ave
42.38562,-71.129049,42.385625,-71.129051,Esten St
42.366016,-71.098415,42.366066,-71.098385,Columbia St
42.379065,-71.124249,42.37957,-71.124628,Garden St
42.374173,-71.103063,42.374146,-71.10306,Line St
42.402739,-71.134387,42.402692,-71.134414,Alewife Brook Pkwy
42.397993,-71.143822,42.397957,-71.143793,Alewife T Station Access Rd
42.367429,-71.091945,42.367429,-71.091945,Lilac Ct
42.376736,-71.132473,42.376704,-71.132546,Hubbard Park Rd
42.385598,-71.123289,42.385833,-71.123429,Washington Ave
42.377444,-71.125596,42.377473,-71.125593,St Johns Rd
42.363914,-71.101482,42.363499,-71.10186,Brookline St
42.359766,-71.110168,42.359835,-71.11029,Allston St
42.37016,-71.104424,42.370188,-71.104495,Inman Pl
42.378327,-71.147176,42.378521,-71.147264,Aberdeen Ave
42.381853,-71.119723,42.382105,-71.119696,Massachusetts Ave
42.373967,-71.11278,42.374084,-71.112698,Felton St
42.379155,-71.151281,42.379233,-71.151469,Holworthy St
42.376696,-71.132571,42.376684,-71.132628,Hubbard Park Rd
42.368816,-71.079207,42.368865,-71.07959,Spring St
42.380568,-71.132563,42.380552,-71.132578,Hemlock Rd
42.379566,-71.131299,42.379527,-71.13143,Highland St
42.367154,-71.101089,42.36707,-71.100865,Lamson Pl
42.37346,-71.125296,42.373397,-71.12534,Brewer St
42.395682,-71.13617,42.395679,-71.136301,Dudley St
42.381219,-71.120795,42.381213,-71.120804,Rutland St
42.36987,-71.074488,42.369977,-71.074689,Monsignor Obrien Hwy
42.37873,-71.108467,42.378783,-71.108486,Holden St
42.363692,-71.1086,42.363633,-71.10867,Pleasant St
42.398406,-71.153603,42.398345,-71.153573,Acorn Pk
42.372866,-71.093246,42.373441,-71.093045,Windsor St
42.375752,-71.131535,42.375791,-71.131558,Shaler Ln
42.370462,-71.089404,42.370787,-71.089219,Cardinal Medeiros Ave
42.385551,-71.121886,42.385512,-71.122004,Lancaster St
42.378027,-71.144677,42.378092,-71.144768,Fresh Pond Ln
42.360143,-71.107585,42.360061,-71.107673,Pearl St
42.380176,-71.127477,42.380123,-71.127594,Parker St
42.357435,-71.095204,42.357419,-71.095199,Danforth St
42.373351,-71.103096,42.373352,-71.103149,Fainwood Cir
42.391755,-71.131932,42.391119,-71.1319,Sargent St
42.397106,-71.140303,42.397128,-71.140284,Concord Tpk
42.380752,-71.117682,42.380753,-71.117636,Mellen St
42.357005,-71.107387,42.356945,-71.107285,Putnam Ave
42.374079,-71.113059,42.3742,-71.113332,Broadway
42.356816,-71.109117,42.356869,-71.109211,Chestnut St
42.370327,-71.101671,42.370469,-71.102043,Amory Pl
42.384762,-71.127802,42.384636,-71.128092,Huron Ave
42.374999,-71.118861,42.375001,-71.11881,Garden St
42.364734,-71.080009,42.364607,-71.080037,Second St
42.400273,-71.136114,42.398631,-71.136092,Madison Ave
42.379577,-71.119967,42.379713,-71.119958,Massachusetts Ave
42.380015,-71.152435,42.38016,-71.15268,Huron Ave
42.357591,-71.103645,42.357659,-71.103683,Erie St
42.371693,-71.115616,42.371659,-71.115627,Bow St
42.353592,-71.104435,42.353569,-71.104612,Memorial Dr
42.35492,-71.110367,42.354838,-71.110386,Brookline St
42.356362,-71.097878,42.356362,-71.097878,Amherst Aly
42.367689,-71.092741,42.3677,-71.092663,Clark St
42.39735,-71.141409,42.397291,-71.141343,Alewife Brook Pkwy
42.365778,-71.108371,42.365765,-71.108506,Soden Pl
42.388313,-71.124476,42.388342,-71.124471,Buena Vista Pk
42.388445,-71.140482,42.388588,-71.140369,New St
42.366175,-71.113563,42.365999,-71.113568,Putnam Ave
42.381765,-71.139132,42.381791,-71.139002,Malcolm Rd
42.372041,-71.081302,42.371928,-71.081328,Sciarappa St
42.400514,-71.135229,42.39856,-71.1352,Magoun St
42.367628,-71.074114,42.367611,-71.074096,Cambridge Pkwy
42.391764,-71.134971,42.391957,-71.134984,Jackson Pl
42.377723,-71.126276,42.377732,-71.126229,St Johns Rd
42.368765,-71.09479,42.368901,-71.094956,Hampshire St
42.400782,-71.136155,42.400533,-71.136423,Alewife Brook Pkwy
42.376704,-71.129883,42.376723,-71.129953,Mercer Cir
42.388176,-71.121407,42.388193,-71.121419,Richdale Ave
42.373243,-71.118758,42.373264,-71.118726,Dunster St
42.380362,-71.111523,42.380412,-71.111504,Irving St
42.385939,-71.124695,42.385963,-71.1246,Hillside Pl
42.353457,-71.110519,42.353457,-71.110519,Brookline St
42.371653,-71.117643,42.371702,-71.11766,Mt Auburn St
42.393447,-71.155174,42.393598,-71.15383,Loomis St
42.363483,-71.098366,42.363494,-71.098371,Bishop Allen Dr
42.383349,-71.133028,42.383384,-71.133102,Concord Ave
42.354722,-71.107578,42.35473,-71.107812,Waverly St
42.371454,-71.095495,42.371542,-71.095778,Lincoln St
42.368295,-71.092725,42.368307,-71.092856,Bristol St
42.380624,-71.153463,42.380643,-71.15354,Huron Ave
42.375249,-71.14592,42.375206,-71.146249,Mt Auburn St
42.373424,-71.124312,42.372921,-71.124651,Revere St
42.3644,-71.114875,42.364392,-71.114981,Western Ave
42.362778,-71.08815,42.36296,-71.088128,Ames St
42.378117,-71.150828,42.378131,-71.150833,Holworthy St
42.374813,-71.150861,42.374851,-71.151223,Belmont St
42.362186,-71.113778,42.362052,-71.114177,River St
42.403185,-71.134281,42.403086,-71.134286,Alewife Brook Pkwy
42.375896,-71.114244,42.376496,-71.114118,Quincy St
42.357019,-71.105346,42.357023,-71.105349,Allston St
42.366228,-71.100594,42.366329,-71.100846,Robinson Pl
42.371806,-71.113304,42.37184,-71.11343,Harvard St
42.386876,-71.129207,42.387727,-71.129766,Wood St
42.360874,-71.085363,42.360941,-71.085363,Hayward St
42.365968,-71.100644,42.366001,-71.100752,Washington St
42.36491,-71.108907,42.364902,-71.109007,Western Ave
42.371986,-71.134732,42.372012,-71.134727,Gerrys Landing Rd
42.367776,-71.116167,42.36778,-71.116359,Flagg St
42.397324,-71.132206,42.397753,-71.132163,Westley Ave
42.388691,-71.143251,42.388657,-71.14327,Alewife Brook Pkwy
42.39381,-71.129373,42.393823,-71.12939,Hollis Pk
42.355905,-71.103265,42.355997,-71.103321,Amherst Aly
42.38325,-71.135965,42.383378,-71.135934,Granville Rd
42.365878,-71.078034,42.365904,-71.07823,Rogers St
42.375056,-71.110027,42.375218,-71.109987,Trowbridge St
42.398087,-71.153357,42.398137,-71.153414,Acorn Pk
42.37823,-71.149751,42.378226,-71.149809,High St
42.39994,-71.136974,42.39989,-71.137076,Columbus Ave
42.393778,-71.128677,42.394089,-71.129031,Kimball Ln
42.365293,-71.097879,42.365918,-71.09764,Pine St
42.373158,-71.120911,42.373103,-71.121046,Eliot St
42.357884,-71.090185,42.35809,-71.089566,Memorial Dr
42.374562,-71.128319,42.374569,-71.128428,Mt Auburn St
42.399789,-71.153712,42.400155,-71.153754,Acorn Pk
42.361714,-71.10822,42.361542,-71.10841,Magazine St
42.365236,-71.105252,42.3652,-71.105679,Western Ave
42.373161,-71.105602,42.373231,-71.105539,Highland Ave
42.357404,-71.095193,42.35734,-71.095155,Danforth St
42.360286,-71.094611,42.360154,-71.094882,Vassar St
42.37757,-71.144232,42.377649,-71.144292,Fresh Pond Ln
42.367576,-71.094214,42.36762,-71.094275,Crossland St
42.363703,-71.0784,42.363617,-71.078392,Land Blvd
42.381183,-71.12895,42.381375,-71.129297,Concord Ave
42.372134,-71.115689,42.372109,-71.115696,Bow St
42.358767,-71.113988,42.358968,-71.113946,Florence St
42.383996,-71.12555,42.384053,-71.125583,Raymond St
42.372887,-71.117119,42.372906,-71.117187,Massachusetts Ave
42.375516,-71.127035,42.375512,-71.127022,Longfellow Pk
42.367852,-71.095135,42.368765,-71.09479,Windsor St
42.364925,-71.107202,42.365056,-71.107219,Auburn St
42.362304,-71.114471,42.362322,-71.11448,Blackstone St
42.397291,-71.141343,42.397235,-71.141308,Alewife Brook Pkwy
42.369559,-71.093979,42.369558,-71.094018,Seckel St
42.397302,-71.130451,42.397272,-71.130506,Harvey St
42.379313,-71.123358,42.379035,-71.124029,Chauncy St
42.360707,-71.104499,42.360653,-71.104555,Brookline St
42.368291,-71.108888,42.36838,-71.108783,Hancock St
42.361871,-71.108048,42.361824,-71.1081,Magazine St
42.369737,-71.122126,42.369771,-71.122332,Memorial Dr
42.374143,-71.123784,42.374259,-71.123928,Hilliard Pl
42.378589,-71.131985,42.37856,-71.132075,Brewster St
42.36227,-71.083698,42.362333,-71.083822,Broadway
42.360035,-71.083707,42.359994,-71.083853,Memorial Dr
42.372202,-71.098975,42.37228,-71.099069,Hampshire St
42.363137,-71.099895,42.363186,-71.099979,Massachusetts Ave
42.387447,-71.138751,42.387461,-71.138695,Bay State Rd
42.386676,-71.140724,42.386683,-71.140775,Concord Ave
42.381492,-71.126208,42.381781,-71.126454,Garden St
42.372547,-71.098585,42.372587,-71.098702,Carlisle St
42.356253,-71.096099,42.356101,-71.096549,Memorial Dr
42.369755,-71.0865,42.369769,-71.086608,Spring St
42.367195,-71.104588,42.367245,-71.104674,Bishop Allen Dr
42.376951,-71.127924,42.377198,-71.128357,Brattle St
42.36921,-71.097617,42.369326,-71.097549,Elm St
42.380418,-71.135269,42.380418,-71.135245,Blakeslee St
42.380518,-71.121816,42.380557,-71.121835,Langdon Sq
42.385122,-71.124457,42.385478,-71.123362,Hillside Ave
42.37427,-71.105031,42.374284,-71.105139,Cambridge St
42.373024,-71.138111,42.373014,-71.138107,Coolidge Hill
42.383139,-71.136007,42.38325,-71.135965,Granville Rd
42.399321,-71.138025,42.399491,-71.138023,Kimball St
42.372342,-71.098875,42.372511,-71.098757,Prospect St
42.371395,-71.097992,42.371501,-71.098121,Hampshire St
42.359964,-71.110992,42.359958,-71.111009,Arthur Pk
42.380808,-71.114419,42.38115,-71.113725,Hammond St
42.37988,-71.151421,42.379891,-71.151507,Huron Ave
42.375058,-71.136391,42.375064,-71.136531,Mt Auburn St
42.378772,-71.147515,42.378866,-71.148113,Huron Ave
42.399378,-71.13039,42.399557,-71.130729,Gold Star Road Ct
42.372408,-71.134608,42.372507,-71.134565,Gerrys Landing Rd
42.370541,-71.076266,42.370636,-71.076934,Cambridge St
42.374295,-71.123975,42.374329,-71.124034,Hilliard Pl
42.395156,-71.130147,42.39488,-71.129826,Drummond Pl
42.393934,-71.156193,42.394028,-71.156219,South Normandy Ave
42.362986,-71.082328,42.362616,-71.082075,Broad Canal Way
42.360628,-71.107054,42.360574,-71.107114,Pearl St
42.38325,-71.132811,42.383279,-71.132872,Concord Ave
42.378024,-71.129886,42.377981,-71.130019,Craigie St
42.372809,-71.082771,42.372806,-71.082789,Winter St
42.362052,-71.110533,42.361995,-71.1106,Pleasant St
42.378733,-71.129454,42.37882,-71.129508,Buckingham St
42.366597,-71.096742,42.366646,-71.096859,Harvard St
42.374974,-71.099145,42.374988,-71.099194,Houghton St
42.380409,-71.109013,42.380178,-71.108716,Beacon St
42.368226,-71.071243,42.368687,-71.072142,Monsignor Obrien Hwy
42.358744,-71.113991,42.358757,-71.113991,Florence St
42.385581,-71.129043,42.3856,-71.12904,Fenno St
42.368068,-71.110084,42.368137,-71.110274,Green St
42.370226,-71.075162,42.370324,-71.075374,Monsignor Obrien Hwy
42.379517,-71.1259,42.380242,-71.127225,Concord Ave
42.362689,-71.104794,42.36264,-71.104849,Pearl St
42.366343,-71.10316,42.366419,-71.103285,Bishop Allen Dr
42.37155,-71.10913,42.371618,-71.109084,Dana St
42.355071,-71.098686,42.355138,-71.098434,Memorial Dr
42.387907,-71.140785,42.388338,-71.140551,New St
42.369787,-71.096034,42.369835,-71.096093,Hampshire St
42.379111,-71.146004,42.379051,-71.146102,Huron Ave
42.361234,-71.088328,42.361274,-71.088328,Ames St
42.397911,-71.153033,42.397887,-71.152954,Acorn Pk
42.385813,-71.131901,42.385608,-71.132124,Walden St
42.366957,-71.094107,42.36728,-71.094572,Market St
42.377329,-71.144747,42.377359,-71.144802,Meadow Way
42.377426,-71.142134,42.377457,-71.142127,Larch Rd
42.362795,-71.102502,42.36233,-71.102946,Brookline St
42.372557,-71.109223,42.371955,-71.109626,Ellery Sq
42.36377,-71.078391,42.363703,-71.0784,Land Blvd
42.380206,-71.152758,42.380413,-71.153023,Huron Ave
42.364846,-71.092608,42.364895,-71.092721,Harvard St
42.3765,-71.144042,42.37657,-71.14407,Fresh Pond Ln
42.365293,-71.098291,42.365302,-71.098342,Washington St
42.384523,-71.124254,42.384989,-71.124533,Avon Hill St
42.397635,-71.140411,42.397675,-71.140447,Concord Tpk
42.381022,-71.132816,42.381026,-71.132866,Wyman Rd
42.37937,-71.13849,42.379376,-71.138491,Lincoln Ln
42.365587,-71.143244,42.365601,-71.14337,Greenough Blvd
42.379926,-71.116498,42.380728,-71.11641,Oxford St
42.385945,-71.135869,42.386072,-71.136292,Field St
42.368281,-71.080447,42.3683,-71.080574,Hurley St
42.374347,-71.136724,42.374534,-71.137293,Gerrys Landing Rd
42.382569,-71.113811,42.382581,-71.113708,Sacramento St
42.384344,-71.114779,42.384292,-71.114729,Harris St
42.374653,-71.092968,42.374907,-71.092925,Windsor St
42.369435,-71.100938,42.369511,-71.100884,Prospect St
42.354831,-71.102562,42.354833,-71.102571,Amherst Aly
42.360418,-71.082819,42.360331,-71.083039,Memorial Dr
42.370239,-71.088995,42.370237,-71.088953,James Way
42.375787,-71.11092,42.376043,-71.110858,Irving St
42.380801,-71.111149,42.380819,-71.111169,Irving St
42.36528,-71.084583,42.365274,-71.084589,Fifth St
42.375691,-71.130528,42.375735,-71.131123,Sibley Ct
42.372864,-71.109648,42.374698,-71.108336,Ellery St
42.366433,-71.103069,42.366884,-71.102748,Prospect St
42.375395,-71.126017,42.375332,-71.126045,Hawthorn St
42.366043,-71.098311,42.366003,-71.098185,Marvin Pl
42.377876,-71.127497,42.377876,-71.127497,Berkeley Pl
42.361481,-71.10612,42.361382,-71.106229,Pearl St
42.370219,-71.087314,42.369975,-71.087373,Fulkerson St
42.379023,-71.126862,42.378975,-71.127004,Craigie St
42.388843,-71.14013,42.389018,-71.139954,New St
42.393403,-71.130802,42.393398,-71.130907,Rindge Ave
42.375359,-71.153873,42.376048,-71.153788,Sullivan Rd
42.38041,-71.12988,42.380722,-71.12979,Buckingham St
42.376564,-71.105635,42.376421,-71.105481,Line St
42.370446,-71.086447,42.370463,-71.086576,Thorndike St
42.367133,-71.081575,42.367038,-71.081631,Third St
42.367782,-71.100273,42.367929,-71.100691,Harvard St
42.377112,-71.124177,42.377188,-71.124033,Phillips Pl
42.362995,-71.106809,42.362525,-71.107325,Magazine St
42.381326,-71.132081,42.381348,-71.132106,Sparks St
42.379269,-71.129785,42.37936,-71.129842,Buckingham St
42.374425,-71.107108,42.374529,-71.107034,Dana St
42.365717,-71.09188,42.365792,-71.09207,Broadway
42.36173,-71.093982,42.361555,-71.094346,Albany St
42.365662,-71.113657,42.365584,-71.113679,Putnam Ave
42.371475,-71.093764,42.371701,-71.093678,Windsor St
42.365024,-71.105547,42.364938,-71.105704,River St
42.3906,-71.142904,42.390633,-71.142911,Terminal Rd
42.383463,-71.123661,42.383456,-71.123675,Linnaean St
42.38065,-71.125501,42.380758,-71.125592,Garden St
42.373281,-71.094277,42.373289,-71.094272,Columbia St
42.37103,-71.072925,42.370969,-71.072647,North Point Blvd
42.369386,-71.083623,42.369279,-71.083648,Fifth St
42.378566,-71.145119,42.378586,-71.145122,Fresh Pond Ln
42.374002,-71.101169,42.374273,-71.101499,Hampshire St
42.390272,-71.132705,42.39024,-71.13252,Bolton St
42.369064,-71.088836,42.369035,-71.088845,Memorial Way
42.39499,-71.127536,42.394957,-71.127587,Hooper Pl
42.365792,-71.09207,42.365858,-71.092237,Broadway
42.371871,-71.118633,42.371518,-71.118847,Holyoke St
42.357174,-71.109505,42.357089,-71.109593,Acorn St
42.39336,-71.135137,42.393267,-71.135079,Jackson Pl
42.361121,-71.098724,42.361184,-71.098833,Cross St
42.369408,-71.091393,42.369502,-71.091339,Berkshire St
42.358184,-71.103146,42.357659,-71.103683,Waverly St
42.381125,-71.12107,42.381112,-71.121078,Rutland St
42.374494,-71.091349,42.374566,-71.091303,Willow St
42.389443,-71.128726,42.389367,-71.128684,Richdale Ave
42.380325,-71.11406,42.380718,-71.11341,Museum St
42.373212,-71.10695,42.372902,-71.106261,Ellsworth Pk
42.367593,-71.074079,42.367556,-71.074051,Cambridge Pkwy
42.400923,-71.152397,42.401105,-71.152966,Concord Tpk
42.36928,-71.077431,42.369433,-71.078565,Thorndike St
42.398547,-71.1352,42.398533,-71.135205,Magoun St
42.372967,-71.139947,42.372386,-71.13999,Coolidge Ave
42.394974,-71.12493,42.395155,-71.125164,Orchard St
42.38614,-71.129203,42.38619,-71.129082,Stearns St
42.363823,-71.093191,42.363145,-71.093575,Portland St
42.369015,-71.089798,42.369009,-71.089774,Cornelius Way
42.380005,-71.131604,42.380078,-71.131647,Sparks St
42.397593,-71.137069,42.397598,-71.137181,Harvey St
42.397752,-71.128699,42.398335,-71.128027,Elmwood St
42.380676,-71.121197,42.380572,-71.121596,Langdon St
42.358712,-71.097812,42.356043,-71.103227,Vassar St
42.380412,-71.111504,42.380448,-71.111484,Irving St
42.366411,-71.098298,42.36666,-71.099123,Worcester St
42.381627,-71.120807,42.381605,-71.12091,Shepard St
42.385108,-71.123,42.385174,-71.123038,Washington Ave
42.37441,-71.131267,42.374364,-71.131507,Memorial Dr
42.372874,-71.126004,42.373032,-71.126206,Memorial Dr
42.379691,-71.150934,42.379737,-71.151009,Huron Ave
42.361163,-71.095536,42.361029,-71.095553,Osborn St
42.402312,-71.134694,42.402242,-71.134776,Alewife Brook Pkwy
42.380729,-71.139946,42.380804,-71.139973,Lakeview Ave
42.391396,-71.130212,42.3914,-71.130178,Van Norden St
42.392972,-71.129016,42.392976,-71.129029,Rindge Ave
42.365765,-71.108506,42.365768,-71.108626,Soden Pl
42.356387,-71.097601,42.356376,-71.097623,Amherst Aly
42.396963,-71.127625,42.39701,-71.127549,Shea Rd
42.380226,-71.111526,42.380268,-71.111532,Irving St
42.38126,-71.114835,42.381633,-71.11502,Gorham St
42.364898,-71.112328,42.364923,-71.112326,Dodge St
42.358953,-71.108729,42.359,-71.108813,Allston St
42.391961,-71.148264,42.391958,-71.148222,Wilson Rd
42.373077,-71.125484,42.372932,-71.125064,Ross St
42.379928,-71.151825,42.379956,-71.152095,Huron Ave
42.366306,-71.094513,42.366335,-71.094604,Dickinson St
42.393499,-71.132975,42.393502,-71.133026,Rindge Ave
42.386592,-71.135028,42.386602,-71.135079,Garden St
42.370092,-71.105533,42.370147,-71.105481,Lee St
42.375356,-71.153052,42.375692,-71.153008,Norumbega St
42.38101,-71.122865,42.380976,-71.122954,Shepard St
42.375582,-71.131477,42.375608,-71.131478,Shaler Ln
42.367254,-71.111505,42.367415,-71.111954,Kinnaird St
42.364329,-71.105337,42.364227,-71.105451,Magazine St
42.376026,-71.143142,42.376083,-71.143452,Fresh Pond Ln
42.400938,-71.136002,42.401042,-71.13622,Massachusetts Ave
42.397675,-71.140447,42.397719,-71.140501,Concord Tpk
42.384707,-71.120646,42.385587,-71.121062,Humboldt St
42.369026,-71.110365,42.369125,-71.110642,Massachusetts Ave
42.39346,-71.155252,42.393456,-71.15524,Loomis St
42.385682,-71.121474,42.385675,-71.121506,Lancaster St
42.354845,-71.102602,42.354852,-71.102616,Amherst Aly
42.399707,-71.133286,42.399818,-71.133485,Massachusetts Ave
42.363251,-71.097299,42.363263,-71.097444,Main St
42.363919,-71.09746,42.363927,-71.097612,School St
42.363063,-71.096722,42.363207,-71.0967,Windsor St
42.36967,-71.094448,42.369676,-71.094445,Windsor St
42.369304,-71.071874,42.369391,-71.071781,Museum Way
42.380036,-71.144333,42.379964,-71.144529,Huron Ave
42.382676,-71.142113,42.382533,-71.142835,Poplar Rd
42.37175,-71.107461,42.371219,-71.107838,Merrill St
42.390896,-71.130953,42.390911,-71.131039,Pemberton St
42.363982,-71.108225,42.364042,-71.108254,Cottage St
42.396539,-71.136334,42.396593,-71.136336,Clifton St
42.377479,-71.141964,42.377527,-71.142096,Fresh Pond Pkwy
42.378521,-71.147264,42.378763,-71.147295,Aberdeen Ave
42.375761,-71.124003,42.37587,-71.124306,Brattle St
42.400576,-71.132462,42.400857,-71.132806,Muller Ave
42.380102,-71.154013,42.380073,-71.154017,Fresh Pond Pl
42.370403,-71.079992,42.370321,-71.08001,Third St
42.390912,-71.118325,42.391058,-71.118473,Elm St N
42.379342,-71.125927,42.379086,-71.126677,Craigie St
42.371774,-71.117628,42.371702,-71.11766,Linden St
42.36962,-71.078874,42.369566,-71.078887,Second St
42.376104,-71.154666,42.376198,-71.154653,Ericsson St
42.38004,-71.138275,42.380047,-71.138302,Gurney St
42.37737,-71.133819,42.377301,-71.13433,Brattle St
42.371164,-71.094584,42.371253,-71.094862,Lincoln St
42.355958,-71.10744,42.355893,-71.10751,Sidney St
42.371669,-71.113104,42.371742,-71.113068,Remington St
42.375817,-71.136655,42.375305,-71.136479,Traill St
42.378265,-71.123291,42.378265,-71.12329,Follen St
42.374534,-71.137293,42.374666,-71.137719,Gerrys Landing Rd
42.370324,-71.075374,42.370388,-71.07557,Monsignor Obrien Hwy
42.375615,-71.115734,42.375617,-71.115753,Cambridge St
42.356638,-71.108802,42.356694,-71.108904,Chestnut St
42.373681,-71.123824,42.373368,-71.124018,Mt Auburn Pl
42.3653,-71.101401,42.365541,-71.101807,Bishop Allen Dr
42.380498,-71.135907,42.380421,-71.135295,Blakeslee St
42.36478,-71.099118,42.364828,-71.09909,Columbia St
42.383378,-71.135934,42.383442,-71.135929,Granville Rd
42.362456,-71.104921,42.362503,-71.104999,Watson St
42.377334,-71.125535,42.377343,-71.125556,St Johns Rd
42.365903,-71.115931,42.365973,-71.115926,Memorial Dr
42.388256,-71.121519,42.388264,-71.121552,Richdale Ave
42.356365,-71.097914,42.356365,-71.09791,Amherst Aly
42.399483,-71.140188,42.399416,-71.140321,Alewife Brook Pkwy
42.369255,-71.100866,42.369226,-71.100794,Broadway
42.386489,-71.140096,42.386568,-71.140284,Concord Ave
42.376964,-71.108289,42.376889,-71.107773,Magnolia Ave
42.367877,-71.110476,42.368138,-71.110277,Belvidere Pl
42.379461,-71.145567,42.379185,-71.145904,Huron Ave
42.375814,-71.142868,42.375892,-71.142905,Fresh Pond Ln
42.370808,-71.109623,42.37084,-71.109741,Harvard St
42.369239,-71.09149,42.369314,-71.091446,Berkshire St
42.38879,-71.143197,42.38873,-71.143228,Alewife Brook Pkwy
42.367316,-71.09254,42.367334,-71.092456,Lilac Ct
42.371842,-71.086254,42.371881,-71.086564,Cambridge St
42.36446,-71.097304,42.364481,-71.097384,Eaton St
42.374063,-71.103412,42.374086,-71.103593,Cambridge St
42.366532,-71.095088,42.366547,-71.095093,Dickinson St
42.370408,-71.086152,42.370423,-71.086267,Thorndike St
42.392047,-71.12424,42.392332,-71.124556,Massachusetts Ave
42.380421,-71.135295,42.380418,-71.135269,Blakeslee St
42.358441,-71.10498,42.358738,-71.105476,Erie St
42.37414,-71.104815,42.374233,-71.104741,Highland Ave
42.384638,-71.120552,42.384626,-71.120609,Linnaean St
42.362199,-71.101308,42.362426,-71.101698,Franklin St
42.373046,-71.086493,42.372958,-71.086539,Lambert St
42.388242,-71.12533,42.388259,-71.125341,Mt Pleasant St
42.375647,-71.127109,42.375631,-71.127114,Longfellow Pk
42.381019,-71.144603,42.381137,-71.144555,Fresh Pond Pkwy
42.377253,-71.13243,42.377194,-71.132416,Hubbard Park Rd
42.383456,-71.123675,42.383439,-71.12371,Linnaean St
42.363481,-71.106107,42.363542,-71.106209,William St
42.359026,-71.113948,42.359093,-71.113977,Florence St
42.376859,-71.154273,42.376895,-71.154285,Corcoran Ln
42.380719,-71.111162,42.380738,-71.111145,Irving St
42.363238,-71.087968,42.36382,-71.087514,Ames St
42.359613,-71.103352,42.359432,-71.103567,Sidney St
42.391323,-71.118789,42.391477,-71.11898,Elm St N
42.366445,-71.098172,42.366637,-71.098062,Columbia St
42.365907,-71.102425,42.366121,-71.102784,Bishop Allen Dr
42.367205,-71.101226,42.367154,-71.101089,Lamson Pl
42.388385,-71.123715,42.388631,-71.123637,Herbert St
42.38046,-71.135175,42.380463,-71.135174,Blakeslee St
42.359148,-71.113135,42.359361,-71.113487,Chestnut St
42.378809,-71.136424,42.378827,-71.136411,Reservoir St
42.376758,-71.130522,42.376819,-71.131274,Hubbard Park Rd
42.370526,-71.093528,42.370567,-71.093513,Webster Ave
42.368933,-71.103532,42.368981,-71.103671,Harvard St
42.382116,-71.133786,42.382169,-71.1339,Hutchinson St
42.376161,-71.11864,42.376215,-71.118779,Cambridge St
42.368246,-71.079195,42.368121,-71.079225,Second St
42.381559,-71.135777,42.382226,-71.135628,Reservoir St
42.38097,-71.131925,42.381038,-71.131945,Sparks St
42.371908,-71.134744,42.371746,-71.134754,Gerrys Landing Rd
42.373038,-71.095505,42.373078,-71.09582,Cambridge St
42.393053,-71.128932,42.392961,-71.128972,Hollis St
42.389504,-71.132115,42.389515,-71.132088,Walden Square Rd
42.397973,-71.130897,42.397897,-71.1309,Cedar St
42.376631,-71.149173,42.376647,-71.149177,Holworthy Pl
42.375694,-71.116205,42.37596,-71.117567,Cambridge St
42.388466,-71.128171,42.388775,-71.128343,Raymond St
42.374349,-71.09745,42.374392,-71.097558,Houghton St
42.37587,-71.124306,42.375936,-71.124467,Brattle St
42.372211,-71.115587,42.372172,-71.115651,Bow St
42.374576,-71.12855,42.3747,-71.130587,Mt Auburn St
42.379323,-71.153701,42.379328,-71.153699,May St
42.379373,-71.109191,42.379507,-71.109361,Holden St
42.377258,-71.144408,42.37726,-71.144487,Meadow Way
42.369617,-71.140744,42.368917,-71.141213,Coolidge Ave
42.371746,-71.134754,42.37146,-71.134738,Gerrys Landing Rd
42.397257,-71.136362,42.397469,-71.136371,Clifton St
42.370061,-71.083466,42.37008,-71.083613,Thorndike St
42.393149,-71.135043,42.393035,-71.135042,Jackson Pl
42.380342,-71.127408,42.380394,-71.127504,Concord Ave
