38.891219,-77.015190,38.891448,-77.015181,3rd St,
38.898472,-77.015225,38.898781,-77.015231,3rd St,
38.908675,-77.015183,38.909006,-77.015183,3rd St,
38.917163,-77.015909,38.917419,-77.015945,3rd St,
38.942567,-77.015425,38.942824,-77.015435,3rd St,
38.942824,-77.015435,38.943035,-77.015442,3rd St,
38.954625,-77.016008,38.954955,-77.016025,3rd St,
38.955636,-77.016049,38.956212,-77.016078,3rd St,
38.956665,-77.016119,38.956939,-77.016149,3rd St,
38.958025,-77.016166,38.958305,-77.016167,3rd St,
38.958733,-77.016167,38.958991,-77.016167,3rd St,
38.959163,-77.016167,38.959522,-77.016167,3rd St,
38.959522,-77.016167,38.959954,-77.016166,3rd St,
38.960246,-77.016166,38.960461,-77.016166,3rd St,
38.960461,-77.016166,38.960754,-77.016168,3rd St,
38.960754,-77.016168,38.961011,-77.016166,3rd St,
38.962882,-77.016165,38.963152,-77.016165,3rd St,
38.963152,-77.016165,38.963390,-77.016165,3rd St,
38.963390,-77.016165,38.963693,-77.016165,3rd St,
38.963854,-77.016165,38.964330,-77.016165,3rd St,
38.964330,-77.016165,38.964843,-77.016164,3rd St,
38.965048,-77.016165,38.965319,-77.016166,3rd St,
38.965408,-77.016166,38.965634,-77.016166,3rd St,
38.965712,-77.016166,38.965999,-77.016166,3rd St,
38.966213,-77.016169,38.966510,-77.016174,3rd St,
38.966510,-77.016174,38.966956,-77.016173,3rd St,
38.966956,-77.016173,38.967205,-77.016173,3rd St,
38.968729,-77.016170,38.969180,-77.016170,3rd St,
38.969180,-77.016170,38.969488,-77.016170,3rd St,
38.969488,-77.016170,38.969844,-77.016169,3rd St,
38.970144,-77.016152,38.970443,-77.016152,3rd St,
38.970443,-77.016152,38.970777,-77.016151,3rd St,
38.970777,-77.016151,38.971194,-77.016151,3rd St,
38.947568,-77.016515,38.947833,-77.016527,3rd Pl,
38.947833,-77.016527,38.948070,-77.016542,3rd Pl,
38.948070,-77.016542,38.948351,-77.016556,3rd Pl,
38.957741,-77.017099,38.958024,-77.017099,3rd Pl,
38.958024,-77.017099,38.958249,-77.017100,3rd Pl,
38.958922,-77.017102,38.959129,-77.017102,3rd Pl,
38.959144,-77.017102,38.959394,-77.017102,3rd Pl,
38.959394,-77.017102,38.959670,-77.017103,3rd Pl,
38.959670,-77.017103,38.959959,-77.017101,3rd Pl,
38.889704,-77.017555,38.889934,-77.017555,4th St,
38.889934,-77.017555,38.890487,-77.017566,4th St,
38.890720,-77.017566,38.891618,-77.017555,4th St,
38.891618,-77.017555,38.891880,-77.017560,4th St,
38.891880,-77.017560,38.892109,-77.017565,4th St,
38.921155,-77.031880,38.921411,-77.031905,14th St,
38.921752,-77.031940,38.922342,-77.032002,14th St,
38.923012,-77.032072,38.923530,-77.032122,14th St,
38.923855,-77.032152,38.924284,-77.032193,14th St,
38.924541,-77.032220,38.924756,-77.032242,14th St,
38.924827,-77.032250,38.925362,-77.032303,14th St,
38.926559,-77.032423,38.926823,-77.032444,14th St,
38.926921,-77.032458,38.927285,-77.032492,14th St,
38.907240,-77.019899,38.908440,-77.019901,6th St,
38.908687,-77.019901,38.908899,-77.019902,6th St,
38.908899,-77.019902,38.909326,-77.019901,6th St,
38.909326,-77.019901,38.909564,-77.019902,6th St,
38.909727,-77.019902,38.910036,-77.019902,6th St,
38.910202,-77.019902,38.910603,-77.019901,6th St,
38.910603,-77.019901,38.910916,-77.019902,6th St,
38.912606,-77.019900,38.913037,-77.019901,6th St,
38.913245,-77.019901,38.913481,-77.019900,6th St,
38.913631,-77.019900,38.913943,-77.019897,6th St,
38.914193,-77.019898,38.914513,-77.019898,6th St,
38.914513,-77.019898,38.915080,-77.019900,6th St,
38.919255,-77.020588,38.919980,-77.020705,6th St,
38.920327,-77.020757,38.920655,-77.020805,6th St,
38.920655,-77.020805,38.920996,-77.020859,6th St,
38.921189,-77.020892,38.921420,-77.020932,6th St,
38.921420,-77.020932,38.921805,-77.020990,6th St,
38.921852,-77.020998,38.922111,-77.021042,6th St,
38.922111,-77.021042,38.922365,-77.021077,6th St,
38.966211,-77.013646,38.966508,-77.013646,2nd St,
38.966557,-77.013646,38.966955,-77.013647,2nd St,
38.971283,-77.012649,38.971636,-77.012759,2nd St,
38.971636,-77.012759,38.971922,-77.012848,2nd St,
38.912682,-77.023968,38.913002,-77.023968,9th St,
38.913008,-77.023968,38.913261,-77.023968,9th St,
38.913427,-77.023967,38.913683,-77.023968,9th St,
38.914216,-77.023968,38.914547,-77.023967,9th St,
38.914932,-77.023967,38.915256,-77.023967,9th St,
38.915264,-77.023967,38.915485,-77.023968,9th St,
38.915684,-77.023968,38.916254,-77.023966,9th St,
38.916254,-77.023966,38.916838,-77.023969,9th St,
38.917893,-77.023890,38.918483,-77.023891,9th St,
38.918483,-77.023891,38.919405,-77.023892,9th St,
38.920871,-77.024120,38.921333,-77.024171,9th St,
38.921333,-77.024171,38.922126,-77.024258,9th St,
38.922126,-77.024258,38.922471,-77.024297,9th St,
38.922542,-77.024306,38.922820,-77.024337,9th St,
38.922820,-77.024337,38.923091,-77.024367,9th St,
38.923091,-77.024367,38.923368,-77.024397,9th St,
38.923368,-77.024397,38.923641,-77.024435,9th St,
38.923641,-77.024435,38.923886,-77.024471,9th St,
38.941090,-77.025025,38.941312,-77.025036,9th St,
38.941430,-77.025043,38.941728,-77.025058,9th St,
38.941978,-77.025073,38.942248,-77.025090,9th St,
38.942248,-77.025090,38.942718,-77.025109,9th St,
38.962826,-77.024203,38.963264,-77.024199,8th St,
38.963264,-77.024199,38.963692,-77.024202,8th St,
38.964614,-77.024205,38.964873,-77.024205,8th St,
38.965039,-77.024205,38.965313,-77.024204,8th St,
38.966787,-77.024208,38.967203,-77.024210,8th St,
38.967558,-77.024207,38.967862,-77.024207,8th St,
38.909147,-77.023968,38.909563,-77.023969,9th St,
38.911797,-77.023967,38.912066,-77.023967,9th St,
38.912066,-77.023967,38.912530,-77.023968,9th St,
38.978061,-77.029681,38.978338,-77.029682,13th St,
38.978338,-77.029682,38.978614,-77.029682,13th St,
38.978768,-77.029683,38.979040,-77.029682,13th St,
38.979040,-77.029682,38.979318,-77.029682,13th St,
38.979469,-77.029682,38.979887,-77.029681,13th St,
38.979887,-77.029681,38.980122,-77.029681,13th St,
38.980457,-77.029680,38.980800,-77.029682,13th St,
38.981010,-77.029682,38.981252,-77.029633,13th St,
38.981437,-77.029682,38.982095,-77.029683,13th St,
38.982379,-77.029684,38.983127,-77.029683,13th St,
38.983290,-77.029683,38.983724,-77.029683,13th St,
38.984644,-77.029685,38.985055,-77.029683,13th St,
38.985456,-77.029683,38.985719,-77.029682,13th St,
38.985719,-77.029682,38.985931,-77.029681,13th St,
38.985931,-77.029681,38.986367,-77.029684,13th St,
38.955286,-77.025709,38.955747,-77.025732,9th St,
38.955747,-77.025732,38.956184,-77.025753,9th St,
38.958528,-77.025865,38.958792,-77.025880,9th St,
38.958792,-77.025880,38.959104,-77.025894,9th St,
38.961422,-77.025969,38.961751,-77.025967,9th St,
38.961764,-77.025967,38.962068,-77.025966,9th St,
38.962068,-77.025966,38.962430,-77.025966,9th St,
38.962789,-77.025966,38.963076,-77.025968,9th St,
38.963076,-77.025968,38.963350,-77.025967,9th St,
38.963350,-77.025967,38.963673,-77.025965,9th St,
38.963854,-77.025965,38.964073,-77.025965,9th St,
38.965231,-77.025967,38.965543,-77.025967,9th St,
38.965710,-77.025967,38.965975,-77.025966,9th St,
38.966235,-77.025966,38.966649,-77.025965,9th St,
38.966772,-77.025965,38.967206,-77.025964,9th St,
38.967575,-77.025966,38.967820,-77.025966,9th St,
38.972419,-77.025615,38.972674,-77.025614,9th St,
38.973718,-77.025615,38.974101,-77.025613,9th St,
38.974229,-77.025612,38.974762,-77.025617,9th St,
38.974762,-77.025617,38.974993,-77.025615,9th St,
38.974993,-77.025615,38.975300,-77.025612,9th St,
38.975484,-77.025610,38.975728,-77.025608,9th St,
38.975891,-77.025607,38.976532,-77.025606,9th St,
38.976683,-77.025606,38.977207,-77.025608,9th St,
38.981526,-77.025409,38.982608,-77.025410,9th St,
